,BHK,Location,Total_sqft,Bedroom,Bathroom,Price,price_per_sqft,Skewed_SP
285,1,"Madurantakam, Chennai",450.0,1,1,20.0,4444.444444444444,3.044522437723423
286,1,"VIRAT VISHNU FLATS,Selaiyur, Chennai",500.0,1,1,24.5,4900.0,3.2386784521643803
287,1,"SUNDARAM PEARL,Selaiyur, Chennai",516.0,1,1,26.0,5038.759689922481,3.295836866004329
288,1,"On Request ,Guduvancheri, Chennai",350.0,1,1,12.32,3520.0,2.589266665112243
289,1,Jubliee Residences,326.0,1,1,12.32,3779.1411042944787,2.589266665112243
290,1,"CC Apartment,Egmore, Chennai",476.0,1,1,40.46,8500.0,3.7247291070076334
291,1,"Pothur, Chennai",350.0,1,1,11.0,3142.8571428571427,2.4849066497880004
292,1,"shivani homes,VOC Nagar, Pammal,Chennai",550.0,1,1,22.0,4000.0,3.1354942159291497
293,1,"akshaya cube,Choolaima Nagar, Thoraipakkam,Chennai",1500.0,1,1,1.61,107.33333333333333,0.9593502213346021
294,1,Sri Ramanujar Nagar,460.0,1,1,15.0,3260.8695652173915,2.772588722239781
295,1,Emami Tejomaya,498.0,1,1,29.5,5923.694779116466,3.417726683613366
296,1,"T Nagar, Chennai",470.0,1,1,40.0,8510.63829787234,3.713572066704308
297,1,"DJ Properties,Anthony Nagar, Kolathur,Chennai",519.0,1,1,36.0,6936.416184971098,3.6109179126442243
298,1,", Chennai",600.0,1,1,28.88,4813.333333333333,3.3971893602646164
299,1,"Padur, Chennai",338.0,1,1,16.0,4733.7278106508875,2.833213344056216
300,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
301,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
302,1,"Investment Apartment in Porur,Buddhar Colony, Porur,Chennai",328.0,1,1,25.0,7621.951219512195,3.258096538021482
303,1,"Siruseri,Chennai south,Chennai",850,1,1,26.56,,3.3163654461454577
304,1,DRA Truliv Porur,328.0,1,1,26.49,8076.219512195122,3.3138223021771545
305,1,"Madurantakam, Chennai",450.0,1,1,20.0,4444.444444444444,3.044522437723423
306,1,"VIRAT VISHNU FLATS,Selaiyur, Chennai",500.0,1,1,24.5,4900.0,3.2386784521643803
307,1,"SUNDARAM PEARL,Selaiyur, Chennai",516.0,1,1,26.0,5038.759689922481,3.295836866004329
308,1,"On Request ,Guduvancheri, Chennai",350.0,1,1,12.32,3520.0,2.589266665112243
309,1,Jubliee Residences,326.0,1,1,12.32,3779.1411042944787,2.589266665112243
310,1,"CC Apartment,Egmore, Chennai",476.0,1,1,40.46,8500.0,3.7247291070076334
311,1,"Pothur, Chennai",350.0,1,1,11.0,3142.8571428571427,2.4849066497880004
312,1,"shivani homes,VOC Nagar, Pammal,Chennai",550.0,1,1,22.0,4000.0,3.1354942159291497
313,1,"akshaya cube,Choolaima Nagar, Thoraipakkam,Chennai",1500.0,1,1,1.61,107.33333333333333,0.9593502213346021
314,1,Sri Ramanujar Nagar,460.0,1,1,15.0,3260.8695652173915,2.772588722239781
315,1,Emami Tejomaya,498.0,1,1,29.5,5923.694779116466,3.417726683613366
316,1,"T Nagar, Chennai",470.0,1,1,40.0,8510.63829787234,3.713572066704308
317,1,"DJ Properties,Anthony Nagar, Kolathur,Chennai",519.0,1,1,36.0,6936.416184971098,3.6109179126442243
318,1,", Chennai",600.0,1,1,28.88,4813.333333333333,3.3971893602646164
319,1,"Padur, Chennai",338.0,1,1,16.0,4733.7278106508875,2.833213344056216
320,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
321,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
322,1,"Investment Apartment in Porur,Buddhar Colony, Porur,Chennai",328.0,1,1,25.0,7621.951219512195,3.258096538021482
323,1,"Siruseri,Chennai south,Chennai",850,1,1,26.56,,3.3163654461454577
324,1,DRA Truliv Porur,328.0,1,1,26.49,8076.219512195122,3.3138223021771545
325,1,"Madurantakam, Chennai",450.0,1,1,20.0,4444.444444444444,3.044522437723423
326,1,"VIRAT VISHNU FLATS,Selaiyur, Chennai",500.0,1,1,24.5,4900.0,3.2386784521643803
327,1,"SUNDARAM PEARL,Selaiyur, Chennai",516.0,1,1,26.0,5038.759689922481,3.295836866004329
328,1,"On Request ,Guduvancheri, Chennai",350.0,1,1,12.32,3520.0,2.589266665112243
329,1,Jubliee Residences,326.0,1,1,12.32,3779.1411042944787,2.589266665112243
330,1,"CC Apartment,Egmore, Chennai",476.0,1,1,40.46,8500.0,3.7247291070076334
331,1,"Pothur, Chennai",350.0,1,1,11.0,3142.8571428571427,2.4849066497880004
332,1,"shivani homes,VOC Nagar, Pammal,Chennai",550.0,1,1,22.0,4000.0,3.1354942159291497
333,1,"akshaya cube,Choolaima Nagar, Thoraipakkam,Chennai",1500.0,1,1,1.61,107.33333333333333,0.9593502213346021
334,1,Sri Ramanujar Nagar,460.0,1,1,15.0,3260.8695652173915,2.772588722239781
335,1,Emami Tejomaya,498.0,1,1,29.5,5923.694779116466,3.417726683613366
336,1,"T Nagar, Chennai",470.0,1,1,40.0,8510.63829787234,3.713572066704308
337,1,"DJ Properties,Anthony Nagar, Kolathur,Chennai",519.0,1,1,36.0,6936.416184971098,3.6109179126442243
338,1,", Chennai",600.0,1,1,28.88,4813.333333333333,3.3971893602646164
339,1,"Padur, Chennai",338.0,1,1,16.0,4733.7278106508875,2.833213344056216
340,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
341,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
342,1,"Investment Apartment in Porur,Buddhar Colony, Porur,Chennai",328.0,1,1,25.0,7621.951219512195,3.258096538021482
343,1,"Siruseri,Chennai south,Chennai",850,1,1,26.56,,3.3163654461454577
344,1,DRA Truliv Porur,328.0,1,1,26.49,8076.219512195122,3.3138223021771545
345,1,"Madurantakam, Chennai",450.0,1,1,20.0,4444.444444444444,3.044522437723423
346,1,"VIRAT VISHNU FLATS,Selaiyur, Chennai",500.0,1,1,24.5,4900.0,3.2386784521643803
347,1,"SUNDARAM PEARL,Selaiyur, Chennai",516.0,1,1,26.0,5038.759689922481,3.295836866004329
348,1,"On Request ,Guduvancheri, Chennai",350.0,1,1,12.32,3520.0,2.589266665112243
349,1,Jubliee Residences,326.0,1,1,12.32,3779.1411042944787,2.589266665112243
350,1,"CC Apartment,Egmore, Chennai",476.0,1,1,40.46,8500.0,3.7247291070076334
351,1,"Pothur, Chennai",350.0,1,1,11.0,3142.8571428571427,2.4849066497880004
352,1,"shivani homes,VOC Nagar, Pammal,Chennai",550.0,1,1,22.0,4000.0,3.1354942159291497
353,1,"akshaya cube,Choolaima Nagar, Thoraipakkam,Chennai",1500.0,1,1,1.61,107.33333333333333,0.9593502213346021
354,1,Sri Ramanujar Nagar,460.0,1,1,15.0,3260.8695652173915,2.772588722239781
355,1,Emami Tejomaya,498.0,1,1,29.5,5923.694779116466,3.417726683613366
356,1,"T Nagar, Chennai",470.0,1,1,40.0,8510.63829787234,3.713572066704308
357,1,"DJ Properties,Anthony Nagar, Kolathur,Chennai",519.0,1,1,36.0,6936.416184971098,3.6109179126442243
358,1,", Chennai",600.0,1,1,28.88,4813.333333333333,3.3971893602646164
359,1,"Padur, Chennai",338.0,1,1,16.0,4733.7278106508875,2.833213344056216
360,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
361,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
362,1,"Investment Apartment in Porur,Buddhar Colony, Porur,Chennai",328.0,1,1,25.0,7621.951219512195,3.258096538021482
363,1,"Siruseri,Chennai south,Chennai",850,1,1,26.56,,3.3163654461454577
364,1,DRA Truliv Porur,328.0,1,1,26.49,8076.219512195122,3.3138223021771545
365,1,"Madurantakam, Chennai",450.0,1,1,20.0,4444.444444444444,3.044522437723423
366,1,"VIRAT VISHNU FLATS,Selaiyur, Chennai",500.0,1,1,24.5,4900.0,3.2386784521643803
367,1,"SUNDARAM PEARL,Selaiyur, Chennai",516.0,1,1,26.0,5038.759689922481,3.295836866004329
368,1,"On Request ,Guduvancheri, Chennai",350.0,1,1,12.32,3520.0,2.589266665112243
369,1,Jubliee Residences,326.0,1,1,12.32,3779.1411042944787,2.589266665112243
370,1,"CC Apartment,Egmore, Chennai",476.0,1,1,40.46,8500.0,3.7247291070076334
371,1,"Pothur, Chennai",350.0,1,1,11.0,3142.8571428571427,2.4849066497880004
372,1,"shivani homes,VOC Nagar, Pammal,Chennai",550.0,1,1,22.0,4000.0,3.1354942159291497
373,1,"akshaya cube,Choolaima Nagar, Thoraipakkam,Chennai",1500.0,1,1,1.61,107.33333333333333,0.9593502213346021
374,1,Sri Ramanujar Nagar,460.0,1,1,15.0,3260.8695652173915,2.772588722239781
375,1,Emami Tejomaya,498.0,1,1,29.5,5923.694779116466,3.417726683613366
376,1,"T Nagar, Chennai",470.0,1,1,40.0,8510.63829787234,3.713572066704308
377,1,"DJ Properties,Anthony Nagar, Kolathur,Chennai",519.0,1,1,36.0,6936.416184971098,3.6109179126442243
378,1,", Chennai",600.0,1,1,28.88,4813.333333333333,3.3971893602646164
379,1,"Padur, Chennai",338.0,1,1,16.0,4733.7278106508875,2.833213344056216
380,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
381,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
382,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
383,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
384,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
385,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
386,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
387,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
388,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
389,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
390,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
391,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
392,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
393,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
394,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
395,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
396,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
397,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
398,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
399,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
400,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
401,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
402,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
403,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
404,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
405,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
406,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
407,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
408,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
409,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
410,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
411,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
412,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
413,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
414,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
415,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
416,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
417,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
418,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
419,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
420,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
421,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
422,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
423,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
424,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
425,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
426,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
427,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
428,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
429,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
430,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
431,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
432,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
433,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
434,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
435,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
436,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
437,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
438,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
439,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
440,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
441,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
442,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
443,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
444,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
445,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
446,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
447,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
448,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
449,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
450,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
451,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
452,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
453,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
454,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
455,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
456,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
457,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
458,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
459,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
460,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
461,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
462,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
463,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
464,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
465,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
466,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
467,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
468,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
469,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
470,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
471,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
472,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
473,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
474,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
475,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
476,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
477,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
478,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
479,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
480,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
481,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
482,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
483,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
484,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
485,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
486,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
487,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
488,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
489,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
490,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
491,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
492,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
493,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
494,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
495,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
496,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
497,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
498,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
499,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
500,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
501,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
502,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
503,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
504,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
505,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
506,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
507,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
508,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
509,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
510,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
511,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
512,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
513,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
514,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
515,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
516,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
517,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
518,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
519,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
520,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
521,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
522,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
523,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
524,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
525,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
526,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
527,1,Devaraj Nagar,850,1,1,35.6,,3.6000482404073204
528,1,"Aqualily,Mahindra World City, Chennai",581.0,1,1,28.0,4819.277108433735,3.367295829986474
529,1,"Kelambakkam, Chennai",800.0,1,1,41.6,5200.0,3.751854253275325
530,1,"Mayon Chendur Garden,Viraraghavapuram, Avadi,Chennai",465.0,1,1,24.5,5268.817204301075,3.2386784521643803
531,1,"OneHUB Properties ,Kovur, Chennai",614.0,1,1,30.92,5035.830618892508,3.463232772581608
532,1,"Yeswanth Nagar, Madambakkam,Chennai",754.0,1,1,40.0,5305.039787798409,3.713572066704308
533,1,"Kandigai, Chennai",554.0,1,1,30.64,5530.685920577617,3.4544221428994533
534,1,Casagrand Cherry Pick,618.0,1,1,35.0,5663.430420711974,3.58351893845611
535,1,Brigade Xanadu,682.0,1,1,42.22,6190.615835777126,3.76630335107874
536,1,Mahindra Happinest,533.0,1,1,19.5,3658.5365853658536,3.0204248861443626
537,1,Joy At Shriram Temple Bells,605.0,1,1,19.23,3178.5123966942147,3.007166651179654
538,1,"Chengalpattu,Chennai",850,1,1,13.36,,2.664446563620078
539,1,"Siruseri,Chennai south,Chennai",850,1,1,18.145,,2.952041584929258
540,1,"Thiruporur,OMR ,Chennai",850,1,1,19.95,,3.0421386463681466
541,1,"Thirumazhisai, Chennai",850,1,1,22.685,,3.164841936375715
542,1,"Gerugambakkam,Chennai west,Chennai",850,1,1,35.325,,3.5925062094563467
543,1,"Tiruvottiyur,Chennai East,Chennai",850,1,1,45.99,,3.849934813114724
544,1,"Ambattur,Chennai North,Chennai",850,1,1,18.045,,2.9468045999305676
545,1,"Kelambakkam, Off OMR",850,1,1,33.565,,3.5428416093972284
546,1,"Karapakkam,Chennai south,Chennai",850,1,1,17.735,,2.930393432245651
